pgen,n_attempts,t_exp_s,t_exp_rtt_s,t_exp_theoretical_ms,rtt_emp_us,t_vuelta_ns,w_real,E_N_real,rate_real_indiv,rate_real_rtt_indiv,w_fixed,E_N_fixed,rate_fixed_indiv
0.1,6,0.002288384,0.002277403,2.4000000000000004,381.39733333333334,218433.16666666666,0.7010213934187561,0.6336935362413969,276.9174824860674,278.25270109918927,0.6999238697750143,0.6321619218761158,276.2481829431231
0.1,2,0.00076544,0.000767684,0.8,382.72,221269.0,0.6990362297110089,0.6309220134684178,824.2605736157213,821.851195893646,0.6999238697750143,0.6321619218761158,825.8804372336378
0.1,14,0.0053632,0.005335179,5.6000000000000005,383.0857142857143,219304.64285714287,0.7004107360906862,0.6328415534191819,117.997008021178,118.61674245965916,0.6999238697750143,0.6321619218761158,117.87028674599414
0.1,11,0.004198144,0.004177803,4.4,381.64945454545455,219283.27272727274,0.7004257041190126,0.6328624426746002,150.74815029560688,151.48211695826737,0.6999238697750143,0.6321619218761158,150.5812858911261
0.1,25,0.009633792,0.009586093,10.0,385.35168000000004,220458.68,0.6996029023107315,0.6317136984290296,65.57269436884557,65.89897452789468,0.6999238697750143,0.6321619218761158,65.61922053913098
0.1,7,0.002696704,0.002682854,2.8000000000000003,385.2434285714286,219919.57142857142,0.6999801659158478,0.6322405237484147,234.44935882781897,235.65968321362797,0.6999238697750143,0.6321619218761158,234.42021144186228
0.1,2,0.000768,0.000767335,0.8,384.0,221055.0,0.6991858394718404,0.6311310719582537,821.7852499456428,822.4974384828708,0.6999238697750143,0.6321619218761158,823.127502442859
0.1,3,0.001161984,0.001157156,1.2000000000000002,387.328,222025.0,0.6985079580332021,0.6301835860497031,542.3341337313622,544.5969135101086,0.6999238697750143,0.6321619218761158,544.0366837031454
0.1,12,0.004648704,0.004624854,4.800000000000001,387.392,221233.91666666666,0.6990607546622739,0.6309562856966721,135.72735233232146,136.4272873687844,0.6999238697750143,0.6321619218761158,135.98670121309416
0.1,8,0.00306176,0.003056967,3.2,382.72,219574.375,0.7002218382790113,0.632577903211716,206.60597277765598,206.9299090280386,0.6999238697750143,0.6321619218761158,206.47010930840946
