seq,ts_emit,ts_recv,latency_us,w,bit
1957,1789388430120311184,1789388430120455462,144.278,0.475,1
1958,1789388430121018118,1789388430121201438,183.32,0.475,1
1959,1789388430121611028,1789388430121710860,99.832,0.475,1
1960,1789388430122215280,1789388430122374619,159.339,0.475,1
1961,1789388430122814568,1789388430122943392,128.824,0.475,1
1962,1789388430123411620,1789388430123498000,86.38,0.475,1
1963,1789388430124027736,1789388430124133886,106.15,0.0,0
1964,1789388430124623491,1789388430124756430,132.939,0.475,1
1965,1789388430125223898,1789388430125447257,223.359,0.475,1
1966,1789388430125824073,1789388430125957301,133.228,0.475,1
1967,1789388430126438130,1789388430126699882,261.752,0.475,1
1968,1789388430127060866,1789388430127251005,190.139,0.0,0
1969,1789388430127679865,1789388430127878324,198.459,0.475,1
1970,1789388430128287143,1789388430128447704,160.561,0.0,0
1971,1789388430128888663,1789388430129102162,213.499,0.475,1
1972,1789388430129486280,1789388430129673271,186.991,0.475,1
1973,1789388430130103689,1789388430130268091,164.402,0.0,0
1974,1789388430130699329,1789388430130862401,163.072,0.475,1
1975,1789388430131362277,1789388430131657556,295.279,0.475,1
1976,1789388430131985896,1789388430132203824,217.928,0.475,1
1977,1789388430132685574,1789388430132799330,113.756,0.475,1
1978,1789388430133286747,1789388430133371999,85.252,0.475,1
1979,1789388430133887768,1789388430134044412,156.644,0.475,1
1980,1789388430134490632,1789388430134649579,158.947,0.475,1
1981,1789388430135105141,1789388430135204913,99.772,0.475,1
1982,1789388430135701049,1789388430135831077,130.028,0.475,1
1983,1789388430136319334,1789388430136435224,115.89,0.475,1
1984,1789388430136916354,1789388430137094929,178.575,0.475,1
1985,1789388430137519126,1789388430137659208,140.082,0.0,0
1986,1789388430138125441,1789388430138383344,257.903,0.475,1
1987,1789388430138730991,1789388430138985043,254.052,0.475,1
1988,1789388430139343471,1789388430139547842,204.371,0.0,0
1989,1789388430139945415,1789388430140098902,153.487,0.475,1
1990,1789388430140555603,1789388430140930037,374.434,0.475,1
1991,1789388430141337356,1789388430141502997,165.641,0.475,1
1992,1789388430141938174,1789388430142074873,136.699,0.475,1
1993,1789388430142592642,1789388430142717055,124.413,0.475,1
1994,1789388430143220194,1789388430143449245,229.051,0.475,1
1995,1789388430143806594,1789388430143961685,155.091,0.475,1
1996,1789388430144459743,1789388430144620385,160.642,0.475,1
1997,1789388430145114203,1789388430145258036,143.833,0.475,1
1998,1789388430145710042,1789388430145852445,142.403,0.475,1
1999,1789388430146306324,1789388430146438305,131.981,0.475,1
