seq,ts_emit,ts_recv,latency_us,w,bit
1959,1789388430121611028,1789388430121770079,159.051,0.475,1
1960,1789388430122215280,1789388430122373624,158.344,0.475,1
1961,1789388430122814568,1789388430122951777,137.209,0.475,1
1962,1789388430123411620,1789388430123505410,93.79,0.475,1
1963,1789388430124027736,1789388430124115834,88.098,0.0,0
1964,1789388430124623491,1789388430124753743,130.252,0.475,1
1965,1789388430125223898,1789388430125368248,144.35,0.475,1
1966,1789388430125824073,1789388430125967748,143.675,0.475,1
1967,1789388430126438130,1789388430126756485,318.355,0.475,1
1968,1789388430127060866,1789388430127231151,170.285,0.0,0
1969,1789388430127679865,1789388430127806726,126.861,0.475,1
1970,1789388430128287143,1789388430128441773,154.63,0.0,0
1971,1789388430128888663,1789388430129079379,190.716,0.475,1
1972,1789388430129486280,1789388430129662757,176.477,0.475,1
1973,1789388430130103689,1789388430130278019,174.33,0.0,0
1974,1789388430130699329,1789388430130933962,234.633,0.475,1
1975,1789388430131362277,1789388430131740835,378.558,0.475,1
1976,1789388430131985896,1789388430132184219,198.323,0.475,1
1977,1789388430132685574,1789388430132805326,119.752,0.475,1
1978,1789388430133286747,1789388430133402413,115.666,0.475,1
1979,1789388430133887768,1789388430134051136,163.368,0.475,1
1980,1789388430134490632,1789388430134653742,163.11,0.475,1
1981,1789388430135105141,1789388430135238364,133.223,0.475,1
1982,1789388430135701049,1789388430135832200,131.151,0.475,1
1983,1789388430136319334,1789388430136447602,128.268,0.475,1
1984,1789388430136916354,1789388430137086814,170.46,0.475,1
1985,1789388430137519126,1789388430137669704,150.578,0.0,0
1986,1789388430138125441,1789388430138366714,241.273,0.475,1
1987,1789388430138730991,1789388430139077811,346.82,0.475,1
1988,1789388430139343471,1789388430139537315,193.844,0.0,0
1989,1789388430139945415,1789388430140081505,136.09,0.475,1
1990,1789388430140555603,1789388430140966763,411.16,0.475,1
1991,1789388430141337356,1789388430141535707,198.351,0.475,1
1992,1789388430141938174,1789388430142066146,127.972,0.475,1
1993,1789388430142592642,1789388430142696866,104.224,0.475,1
1994,1789388430143220194,1789388430143358521,138.327,0.475,1
1995,1789388430143806594,1789388430143944546,137.952,0.475,1
1996,1789388430144459743,1789388430144615855,156.112,0.475,1
1997,1789388430145114203,1789388430145258595,144.392,0.475,1
1998,1789388430145710042,1789388430145847345,137.303,0.475,1
1999,1789388430146306324,1789388430146442991,136.667,0.475,1
