count_idx,delay_ns,delay_center_ns,delay_centered_ns,clock_offset_ns,clock_sync_rtt_ns
839,184693,37749,146944,-622,32258
840,184980,37749,147231,-622,32258
841,183756,37749,146007,-622,32258
842,182731,37749,144982,-622,32258
843,182096,37749,144347,-622,32258
844,180978,37749,143229,-622,32258
845,180081,37749,142332,-622,32258
846,179117,37749,141368,-622,32258
847,178275,37749,140526,-622,32258
848,179585,37749,141836,-622,32258
849,178779,37749,141030,-622,32258
850,177962,37749,140213,-622,32258
851,177035,37749,139286,-622,32258
852,176122,37749,138373,-622,32258
853,174573,37749,136824,-622,32258
854,173158,37749,135409,-622,32258
855,171865,37749,134116,-622,32258
856,170931,37749,133182,-622,32258
857,169988,37749,132239,-622,32258
858,169145,37749,131396,-622,32258
859,169383,37749,131634,-622,32258
860,168413,37749,130664,-622,32258
861,167661,37749,129912,-622,32258
862,166103,37749,128354,-622,32258
863,165078,37749,127329,-622,32258
864,164024,37749,126275,-622,32258
865,163126,37749,125377,-622,32258
866,161972,37749,124223,-622,32258
867,160986,37749,123237,-622,32258
868,159468,37749,121719,-622,32258
869,158857,37749,121108,-622,32258
870,158827,37749,121078,-622,32258
871,157877,37749,120128,-622,32258
872,157234,37749,119485,-622,32258
873,133399,37749,95650,-622,32258
874,130561,37749,92812,-622,32258
875,129521,37749,91772,-622,32258
876,128472,37749,90723,-622,32258
877,127731,37749,89982,-622,32258
878,126396,37749,88647,-622,32258
879,125797,37749,88048,-622,32258
880,126171,37749,88422,-622,32258
881,125447,37749,87698,-622,32258
882,124506,37749,86757,-622,32258
883,123715,37749,85966,-622,32258
884,122834,37749,85085,-622,32258
885,122085,37749,84336,-622,32258
886,121101,37749,83352,-622,32258
887,120384,37749,82635,-622,32258
888,119538,37749,81789,-622,32258
889,119160,37749,81411,-622,32258
890,117977,37749,80228,-622,32258
891,118392,37749,80643,-622,32258
892,106748,37749,68999,-622,32258
893,89625,37749,51876,-622,32258
894,87319,37749,49570,-622,32258
895,85560,37749,47811,-622,32258
896,83361,37749,45612,-622,32258
897,86761,37749,49012,-622,32258
898,84705,37749,46956,-622,32258
899,82773,37749,45024,-622,32258
900,80961,37749,43212,-622,32258
901,79374,37749,41625,-622,32258
902,78778,37749,41029,-622,32258
903,76874,37749,39125,-622,32258
904,74876,37749,37127,-622,32258
905,72649,37749,34900,-622,32258
906,70666,37749,32917,-622,32258
907,68219,37749,30470,-622,32258
908,66327,37749,28578,-622,32258
909,64576,37749,26827,-622,32258
910,63045,37749,25296,-622,32258
911,61243,37749,23494,-622,32258
912,60630,37749,22881,-622,32258
913,58502,37749,20753,-622,32258
914,56702,37749,18953,-622,32258
915,54556,37749,16807,-622,32258
916,52219,37749,14470,-622,32258
917,50092,37749,12343,-622,32258
918,48147,37749,10398,-622,32258
919,45370,37749,7621,-622,32258
920,41165,37749,3416,-622,32258
921,39005,37749,1256,-622,32258
922,36772,37749,-977,-622,32258
923,35720,37749,-2029,-622,32258
924,33657,37749,-4092,-622,32258
925,31812,37749,-5937,-622,32258
926,29333,37749,-8416,-622,32258
927,26611,37749,-11138,-622,32258
928,24577,37749,-13172,-622,32258
929,22531,37749,-15218,-622,32258
930,20444,37749,-17305,-622,32258
931,18016,37749,-19733,-622,32258
932,14630,37749,-23119,-622,32258
933,13630,37749,-24119,-622,32258
934,5458,37749,-32291,-622,32258
935,3689,37749,-34060,-622,32258
936,8371,37749,-29378,-622,32258
937,4552,37749,-33197,-622,32258
938,4020,37749,-33729,-622,32258
939,9272,37749,-28477,-622,32258
940,7371,37749,-30378,-622,32258
941,7607,37749,-30142,-622,32258
942,7024,37749,-30725,-622,32258
943,5509,37749,-32240,-622,32258
944,5470,37749,-32279,-622,32258
945,4231,37749,-33518,-622,32258
946,38984,37749,1235,-622,32258
947,37098,37749,-651,-622,32258
948,36516,37749,-1233,-622,32258
949,35488,37749,-2261,-622,32258
950,34843,37749,-2906,-622,32258
951,32950,37749,-4799,-622,32258
952,31201,37749,-6548,-622,32258
953,29271,37749,-8478,-622,32258
954,27091,37749,-10658,-622,32258
955,26438,37749,-11311,-622,32258
956,23376,37749,-14373,-622,32258
957,21309,37749,-16440,-622,32258
958,18849,37749,-18900,-622,32258
959,17295,37749,-20454,-622,32258
960,15056,37749,-22693,-622,32258
961,12639,37749,-25110,-622,32258
962,10590,37749,-27159,-622,32258
963,8475,37749,-29274,-622,32258
964,5917,37749,-31832,-622,32258
965,4790,37749,-32959,-622,32258
966,7097,37749,-30652,-622,32258
967,8610,37749,-29139,-622,32258
968,7001,37749,-30748,-622,32258
969,6403,37749,-31346,-622,32258
970,5143,37749,-32606,-622,32258
971,4513,37749,-33236,-622,32258
972,8356,37749,-29393,-622,32258
973,6477,37749,-31272,-622,32258
974,5363,37749,-32386,-622,32258
975,4640,37749,-33109,-622,32258
976,4383,37749,-33366,-622,32258
977,3576,37749,-34173,-622,32258
978,29196,37749,-8553,-622,32258
979,9366,37749,-28383,-622,32258
980,7154,37749,-30595,-622,32258
981,6542,37749,-31207,-622,32258
982,4579,37749,-33170,-622,32258
983,6769,37749,-30980,-622,32258
984,5082,37749,-32667,-622,32258
985,767081,37749,729332,-622,32258
986,815335,37749,777586,-622,32258
987,820049,37749,782300,-622,32258
988,817135,37749,779386,-622,32258
989,814678,37749,776929,-622,32258
990,812480,37749,774731,-622,32258
991,810292,37749,772543,-622,32258
992,808078,37749,770329,-622,32258
993,806136,37749,768387,-622,32258
994,804063,37749,766314,-622,32258
995,802034,37749,764285,-622,32258
996,800071,37749,762322,-622,32258
997,797666,37749,759917,-622,32258
998,795001,37749,757252,-622,32258
999,792905,37749,755156,-622,32258
1000,789431,37749,751682,-622,32258
1001,787628,37749,749879,-622,32258
1002,785648,37749,747899,-622,32258
1003,783600,37749,745851,-622,32258
1004,781292,37749,743543,-622,32258
1005,777869,37749,740120,-622,32258
1006,775637,37749,737888,-622,32258
1007,772477,37749,734728,-622,32258
1008,779847,37749,742098,-622,32258
1009,777396,37749,739647,-622,32258
1010,775258,37749,737509,-622,32258
1011,772900,37749,735151,-622,32258
1012,771333,37749,733584,-622,32258
1013,769366,37749,731617,-622,32258
1014,768113,37749,730364,-622,32258
1015,767014,37749,729265,-622,32258
1016,767060,37749,729311,-622,32258
1017,765562,37749,727813,-622,32258
1018,764488,37749,726739,-622,32258
1019,763937,37749,726188,-622,32258
1020,762799,37749,725050,-622,32258
1021,760980,37749,723231,-622,32258
1022,759946,37749,722197,-622,32258
1023,758927,37749,721178,-622,32258
1024,754510,37749,716761,-622,32258
1025,751684,37749,713935,-622,32258
1026,750666,37749,712917,-622,32258
1027,749700,37749,711951,-622,32258
1028,748621,37749,710872,-622,32258
1029,748247,37749,710498,-622,32258
1030,747429,37749,709680,-622,32258
1031,746554,37749,708805,-622,32258
1032,745518,37749,707769,-622,32258
1033,745104,37749,707355,-622,32258
1034,744202,37749,706453,-622,32258
1035,743172,37749,705423,-622,32258
1036,742377,37749,704628,-622,32258
1037,741332,37749,703583,-622,32258
1038,740891,37749,703142,-622,32258
1039,739973,37749,702224,-622,32258
1040,740245,37749,702496,-622,32258
1041,739383,37749,701634,-622,32258
1042,738334,37749,700585,-622,32258
1043,737530,37749,699781,-622,32258
1044,736615,37749,698866,-622,32258
1045,736142,37749,698393,-622,32258
1046,735007,37749,697258,-622,32258
1047,734068,37749,696319,-622,32258
1048,733254,37749,695505,-622,32258
1049,732276,37749,694527,-622,32258
1050,731699,37749,693950,-622,32258
1051,742245,37749,704496,-622,32258
1052,741386,37749,703637,-622,32258
1053,740424,37749,702675,-622,32258
1054,739648,37749,701899,-622,32258
1055,738646,37749,700897,-622,32258
1056,399330,37749,361581,-622,32258
1057,396984,37749,359235,-622,32258
1058,395902,37749,358153,-622,32258
1059,394513,37749,356764,-622,32258
1060,393364,37749,355615,-622,32258
1061,393434,37749,355685,-622,32258
1062,392681,37749,354932,-622,32258
1063,390340,37749,352591,-622,32258
1064,388859,37749,351110,-622,32258
1065,387305,37749,349556,-622,32258
1066,386266,37749,348517,-622,32258
1067,385829,37749,348080,-622,32258
1068,383846,37749,346097,-622,32258
1069,382825,37749,345076,-622,32258
1070,381510,37749,343761,-622,32258
1071,380376,37749,342627,-622,32258
1072,422793,37749,385044,-622,32258
1073,423364,37749,385615,-622,32258
1074,423098,37749,385349,-622,32258
1075,422489,37749,384740,-622,32258
1076,421889,37749,384140,-622,32258
1077,420877,37749,383128,-622,32258
1078,419903,37749,382154,-622,32258
1079,419144,37749,381395,-622,32258
1080,418435,37749,380686,-622,32258
1081,417599,37749,379850,-622,32258
1082,416699,37749,378950,-622,32258
1083,417505,37749,379756,-622,32258
1084,416541,37749,378792,-622,32258
1085,415655,37749,377906,-622,32258
1086,414683,37749,376934,-622,32258
1087,410575,37749,372826,-622,32258
1088,409650,37749,371901,-622,32258
1089,406709,37749,368960,-622,32258
1090,405831,37749,368082,-622,32258
1091,404832,37749,367083,-622,32258
1092,404098,37749,366349,-622,32258
1093,404533,37749,366784,-622,32258
1094,403726,37749,365977,-622,32258
1095,402772,37749,365023,-622,32258
1096,401758,37749,364009,-622,32258
1097,400734,37749,362985,-622,32258
1098,399779,37749,362030,-622,32258
1099,399195,37749,361446,-622,32258
1100,398231,37749,360482,-622,32258
1101,397199,37749,359450,-622,32258
1102,396246,37749,358497,-622,32258
1103,395271,37749,357522,-622,32258
1104,395884,37749,358135,-622,32258
1105,393708,37749,355959,-622,32258
1106,391811,37749,354062,-622,32258
1107,389625,37749,351876,-622,32258
1108,387413,37749,349664,-622,32258
1109,377270,37749,339521,-622,32258
1110,376003,37749,338254,-622,32258
1111,372038,37749,334289,-622,32258
1112,371186,37749,333437,-622,32258
1113,368758,37749,331009,-622,32258
1114,367849,37749,330100,-622,32258
1115,367711,37749,329962,-622,32258
1116,366559,37749,328810,-622,32258
1117,364642,37749,326893,-622,32258
1118,363239,37749,325490,-622,32258
1119,366172,37749,328423,-622,32258
1120,365203,37749,327454,-622,32258
1121,265123,37749,227374,-622,32258
1122,230836,37749,193087,-622,32258
1123,226397,37749,188648,-622,32258
1124,224057,37749,186308,-622,32258
1125,223925,37749,186176,-622,32258
1126,220995,37749,183246,-622,32258
1127,217284,37749,179535,-622,32258
1128,214939,37749,177190,-622,32258
1129,212718,37749,174969,-622,32258
1130,210682,37749,172933,-622,32258
1131,207976,37749,170227,-622,32258
1132,204995,37749,167246,-622,32258
1133,201962,37749,164213,-622,32258
1134,199928,37749,162179,-622,32258
1135,196771,37749,159022,-622,32258
1136,196580,37749,158831,-622,32258
1137,194110,37749,156361,-622,32258
1138,189518,37749,151769,-622,32258
1139,186538,37749,148789,-622,32258
1140,183851,37749,146102,-622,32258
1141,181368,37749,143619,-622,32258
1142,178678,37749,140929,-622,32258
1143,174336,37749,136587,-622,32258
1144,171496,37749,133747,-622,32258
1145,168622,37749,130873,-622,32258
1146,166219,37749,128470,-622,32258
1147,165023,37749,127274,-622,32258
1148,162997,37749,125248,-622,32258
1149,161984,37749,124235,-622,32258
1150,161006,37749,123257,-622,32258
1151,158842,37749,121093,-622,32258
1152,157349,37749,119600,-622,32258
1153,150427,37749,112678,-622,32258
1154,147933,37749,110184,-622,32258
1155,144802,37749,107053,-622,32258
1156,142157,37749,104408,-622,32258
1157,140354,37749,102605,-622,32258
1158,138050,37749,100301,-622,32258
1159,135426,37749,97677,-622,32258
1160,133096,37749,95347,-622,32258
1161,130654,37749,92905,-622,32258
1162,127637,37749,89888,-622,32258
1163,125311,37749,87562,-622,32258
1164,122384,37749,84635,-622,32258
1165,119627,37749,81878,-622,32258
1166,117287,37749,79538,-622,32258
1167,114422,37749,76673,-622,32258
1168,112716,37749,74967,-622,32258
1169,110126,37749,72377,-622,32258
1170,109854,37749,72105,-622,32258
1171,106894,37749,69145,-622,32258
1172,104403,37749,66654,-622,32258
1173,101860,37749,64111,-622,32258
1174,86360,37749,48611,-622,32258
1175,81985,37749,44236,-622,32258
1176,78992,37749,41243,-622,32258
1177,76563,37749,38814,-622,32258
1178,73964,37749,36215,-622,32258
1179,72949,37749,35200,-622,32258
1180,68547,37749,30798,-622,32258
1181,65956,37749,28207,-622,32258
1182,63792,37749,26043,-622,32258
1183,61462,37749,23713,-622,32258
1184,59097,37749,21348,-622,32258
1185,56800,37749,19051,-622,32258
1186,53717,37749,15968,-622,32258
1187,50787,37749,13038,-622,32258
1188,53417,37749,15668,-622,32258
1189,52382,37749,14633,-622,32258
1190,49289,37749,11540,-622,32258
1191,46303,37749,8554,-622,32258
1192,40972,37749,3223,-622,32258
1193,38596,37749,847,-622,32258
1194,35913,37749,-1836,-622,32258
1195,33224,37749,-4525,-622,32258
1196,30394,37749,-7355,-622,32258
1197,27265,37749,-10484,-622,32258
1198,25290,37749,-12459,-622,32258
1199,22335,37749,-15414,-622,32258
1200,8461,37749,-29288,-622,32258
1201,5761,37749,-31988,-622,32258
1202,6196,37749,-31553,-622,32258
1203,8576,37749,-29173,-622,32258
1204,4969,37749,-32780,-622,32258
1205,3492,37749,-34257,-622,32258
1206,8388,37749,-29361,-622,32258
1207,6263,37749,-31486,-622,32258
1208,4753,37749,-32996,-622,32258
1209,3737,37749,-34012,-622,32258
1210,28262,37749,-9487,-622,32258
1211,15939,37749,-21810,-622,32258
1212,12728,37749,-25021,-622,32258
1213,10558,37749,-27191,-622,32258
1214,8954,37749,-28795,-622,32258
1215,7271,37749,-30478,-622,32258
1216,8194,37749,-29555,-622,32258
1217,6441,37749,-31308,-622,32258
1218,5096,37749,-32653,-622,32258
1219,4317,37749,-33432,-622,32258
1220,3203,37749,-34546,-622,32258
1221,22005,37749,-15744,-622,32258
1222,10482,37749,-27267,-622,32258
1223,6950,37749,-30799,-622,32258
1224,6547,37749,-31202,-622,32258
1225,4390,37749,-33359,-622,32258
1226,29375,37749,-8374,-622,32258
1227,12433,37749,-25316,-622,32258
1228,7805,37749,-29944,-622,32258
1229,6072,37749,-31677,-622,32258
1230,5758,37749,-31991,-622,32258
1231,10529,37749,-27220,-622,32258
1232,8959,37749,-28790,-622,32258
1233,7025,37749,-30724,-622,32258
1234,6756,37749,-30993,-622,32258
1235,5636,37749,-32113,-622,32258
1236,4312,37749,-33437,-622,32258
1237,7078,37749,-30671,-622,32258
1238,5221,37749,-32528,-622,32258
1239,3914,37749,-33835,-622,32258
1240,7132,37749,-30617,-622,32258
1241,5906,37749,-31843,-622,32258
1242,24960,37749,-12789,-622,32258
1243,17038,37749,-20711,-622,32258
1244,14685,37749,-23064,-622,32258
1245,12381,37749,-25368,-622,32258
1246,9297,37749,-28452,-622,32258
1247,7211,37749,-30538,-622,32258
1248,8340,37749,-29409,-622,32258
1249,5543,37749,-32206,-622,32258
1250,7751,37749,-29998,-622,32258
1251,7281,37749,-30468,-622,32258
1252,5178,37749,-32571,-622,32258
1253,5904,37749,-31845,-622,32258
1254,3662,37749,-34087,-622,32258
1255,7795,37749,-29954,-622,32258
1256,6321,37749,-31428,-622,32258
1257,5173,37749,-32576,-622,32258
1258,8939,37749,-28810,-622,32258
1259,6946,37749,-30803,-622,32258
1260,5169,37749,-32580,-622,32258
1261,3728,37749,-34021,-622,32258
1262,29572,37749,-8177,-622,32258
1263,9940,37749,-27809,-622,32258
1264,8648,37749,-29101,-622,32258
1265,6060,37749,-31689,-622,32258
1266,4885,37749,-32864,-622,32258
1267,3941,37749,-33808,-622,32258
1268,6602,37749,-31147,-622,32258
1269,6014,37749,-31735,-622,32258
1270,4647,37749,-33102,-622,32258
1271,3426,37749,-34323,-622,32258
1272,6228,37749,-31521,-622,32258
1273,6504,37749,-31245,-622,32258
1274,5696,37749,-32053,-622,32258
1275,5775,37749,-31974,-622,32258
1276,9838,37749,-27911,-622,32258
1277,5661,37749,-32088,-622,32258
1278,3588,37749,-34161,-622,32258
1279,6736,37749,-31013,-622,32258
1280,5575,37749,-32174,-622,32258
1281,3983,37749,-33766,-622,32258
1282,26846,37749,-10903,-622,32258
1283,10059,37749,-27690,-622,32258
1284,8571,37749,-29178,-622,32258
1285,12612,37749,-25137,-622,32258
1286,10358,37749,-27391,-622,32258
1287,8013,37749,-29736,-622,32258
1288,6066,37749,-31683,-622,32258
1289,6071,37749,-31678,-622,32258
1290,5693,37749,-32056,-622,32258
1291,10761,37749,-26988,-622,32258
1292,20638,37749,-17111,-622,32258
1293,10927,37749,-26822,-622,32258
1294,7794,37749,-29955,-622,32258
1295,6200,37749,-31549,-622,32258
1296,6731,37749,-31018,-622,32258
1297,7582,37749,-30167,-622,32258
1298,6164,37749,-31585,-622,32258
1299,4842,37749,-32907,-622,32258
1300,3600,37749,-34149,-622,32258
1301,7746,37749,-30003,-622,32258
1302,6289,37749,-31460,-622,32258
1303,5396,37749,-32353,-622,32258
1304,25459,37749,-12290,-622,32258
1305,14493,37749,-23256,-622,32258
1306,11927,37749,-25822,-622,32258
1307,11606,37749,-26143,-622,32258
1308,9163,37749,-28586,-622,32258
1309,8425,37749,-29324,-622,32258
1310,6709,37749,-31040,-622,32258
1311,43104,37749,5355,-622,32258
1312,33550,37749,-4199,-622,32258
1313,31820,37749,-5929,-622,32258
1314,30504,37749,-7245,-622,32258
1315,28923,37749,-8826,-622,32258
1316,25806,37749,-11943,-622,32258
1317,26728,37749,-11021,-622,32258
1318,24042,37749,-13707,-622,32258
1319,22925,37749,-14824,-622,32258
1320,21458,37749,-16291,-622,32258
1321,19465,37749,-18284,-622,32258
1322,16965,37749,-20784,-622,32258
1323,13551,37749,-24198,-622,32258
1324,11260,37749,-26489,-622,32258
1325,9140,37749,-28609,-622,32258
1326,6737,37749,-31012,-622,32258
1327,4943,37749,-32806,-622,32258
1328,5845,37749,-31904,-622,32258
1329,9324,37749,-28425,-622,32258
1330,6283,37749,-31466,-622,32258
1331,5072,37749,-32677,-622,32258
1332,7979,37749,-29770,-622,32258
1333,5469,37749,-32280,-622,32258
1334,8560,37749,-29189,-622,32258
1335,5350,37749,-32399,-622,32258
1336,3947,37749,-33802,-622,32258
1337,27125,37749,-10624,-622,32258
1338,8504,37749,-29245,-622,32258
1339,6911,37749,-30838,-622,32258
1340,6974,37749,-30775,-622,32258
1341,6155,37749,-31594,-622,32258
1342,5227,37749,-32522,-622,32258
1343,5441,37749,-32308,-622,32258
1344,7678,37749,-30071,-622,32258
1345,5586,37749,-32163,-622,32258
1346,4879,37749,-32870,-622,32258
1347,10510,37749,-27239,-622,32258
1348,4552,37749,-33197,-622,32258
1349,28624,37749,-9125,-622,32258
1350,11494,37749,-26255,-622,32258
1351,7351,37749,-30398,-622,32258
1352,6316,37749,-31433,-622,32258
1353,4469,37749,-33280,-622,32258
1354,6871,37749,-30878,-622,32258
1355,5509,37749,-32240,-622,32258
1356,4149,37749,-33600,-622,32258
1357,7051,37749,-30698,-622,32258
1358,4376,37749,-33373,-622,32258
1359,7975,37749,-29774,-622,32258
1360,11957,37749,-25792,-622,32258
1361,9242,37749,-28507,-622,32258
1362,6744,37749,-31005,-622,32258
1363,5738,37749,-32011,-622,32258
1364,4412,37749,-33337,-622,32258
1365,22406,37749,-15343,-622,32258
1366,5913,37749,-31836,-622,32258
1367,3904,37749,-33845,-622,32258
1368,3225,37749,-34524,-622,32258
1369,12852,37749,-24897,-622,32258
1370,11688,37749,-26061,-622,32258
1371,6910,37749,-30839,-622,32258
1372,5282,37749,-32467,-622,32258
1373,4688,37749,-33061,-622,32258
1374,6561,37749,-31188,-622,32258
1375,9651,37749,-28098,-622,32258
1376,5415,37749,-32334,-622,32258
1377,4080,37749,-33669,-622,32258
1378,42941,37749,5192,-622,32258
1379,33779,37749,-3970,-622,32258
1380,31326,37749,-6423,-622,32258
1381,31786,37749,-5963,-622,32258
1382,29895,37749,-7854,-622,32258
1383,28183,37749,-9566,-622,32258
1384,26575,37749,-11174,-622,32258
1385,24797,37749,-12952,-622,32258
1386,20226,37749,-17523,-622,32258
1387,17645,37749,-20104,-622,32258
1388,15050,37749,-22699,-622,32258
1389,12902,37749,-24847,-622,32258
1390,11203,37749,-26546,-622,32258
1391,9031,37749,-28718,-622,32258
1392,17608,37749,-20141,-622,32258
1393,16763,37749,-20986,-622,32258
1394,12838,37749,-24911,-622,32258
1395,10873,37749,-26876,-622,32258
1396,8338,37749,-29411,-622,32258
1397,6563,37749,-31186,-622,32258
1398,5954,37749,-31795,-622,32258
1399,4052,37749,-33697,-622,32258
1400,25223,37749,-12526,-622,32258
1401,14775,37749,-22974,-622,32258
1402,11612,37749,-26137,-622,32258
1403,12071,37749,-25678,-622,32258
1404,10647,37749,-27102,-622,32258
1405,8742,37749,-29007,-622,32258
1406,6808,37749,-30941,-622,32258
1407,8210,37749,-29539,-622,32258
1408,6358,37749,-31391,-622,32258
1409,5169,37749,-32580,-622,32258
1410,6010,37749,-31739,-622,32258
1411,8000,37749,-29749,-622,32258
1412,6517,37749,-31232,-622,32258
1413,6189,37749,-31560,-622,32258
1414,4266,37749,-33483,-622,32258
1415,10209,37749,-27540,-622,32258
1416,6544,37749,-31205,-622,32258
1417,5000,37749,-32749,-622,32258
1418,25070,37749,-12679,-622,32258
1419,13548,37749,-24201,-622,32258
1420,10705,37749,-27044,-622,32258
1421,7500,37749,-30249,-622,32258
1422,5633,37749,-32116,-622,32258
1423,5738,37749,-32011,-622,32258
1424,9272,37749,-28477,-622,32258
1425,35514,37749,-2235,-622,32258
1426,23029,37749,-14720,-622,32258
1427,11396,37749,-26353,-622,32258
1428,9117,37749,-28632,-622,32258
1429,6725,37749,-31024,-622,32258
1430,7682,37749,-30067,-622,32258
1431,5818,37749,-31931,-622,32258
1432,5633,37749,-32116,-622,32258
1433,9724,37749,-28025,-622,32258
1434,5484,37749,-32265,-622,32258
1435,5482,37749,-32267,-622,32258
1436,3846,37749,-33903,-622,32258
1437,25664,37749,-12085,-622,32258
1438,8742,37749,-29007,-622,32258
1439,7442,37749,-30307,-622,32258
1440,5833,37749,-31916,-622,32258
1441,5022,37749,-32727,-622,32258
1442,3947,37749,-33802,-622,32258
1443,7578,37749,-30171,-622,32258
1444,5987,37749,-31762,-622,32258
1445,8529,37749,-29220,-622,32258
1446,6695,37749,-31054,-622,32258
1447,5179,37749,-32570,-622,32258
1448,4445,37749,-33304,-622,32258
1449,10008,37749,-27741,-622,32258
1450,6456,37749,-31293,-622,32258
1451,22467,37749,-15282,-622,32258
1452,12432,37749,-25317,-622,32258
1453,9317,37749,-28432,-622,32258
1454,8462,37749,-29287,-622,32258
1455,7071,37749,-30678,-622,32258
1456,6942,37749,-30807,-622,32258
1457,5674,37749,-32075,-622,32258
1458,4298,37749,-33451,-622,32258
1459,7990,37749,-29759,-622,32258
1460,6763,37749,-30986,-622,32258
1461,8169,37749,-29580,-622,32258
1462,5313,37749,-32436,-622,32258
1463,9771,37749,-27978,-622,32258
1464,22444,37749,-15305,-622,32258
1465,12765,37749,-24984,-622,32258
1466,9701,37749,-28048,-622,32258
1467,10104,37749,-27645,-622,32258
1468,8076,37749,-29673,-622,32258
1469,9538,37749,-28211,-622,32258
1470,7511,37749,-30238,-622,32258
1471,4034,37749,-33715,-622,32258
1472,6769,37749,-30980,-622,32258
1473,5365,37749,-32384,-622,32258
1474,24761,37749,-12988,-622,32258
1475,7762,37749,-29987,-622,32258
1476,5626,37749,-32123,-622,32258
1477,12288,37749,-25461,-622,32258
1478,8894,37749,-28855,-622,32258
1479,29109,37749,-8640,-622,32258
1480,6605,37749,-31144,-622,32258
1481,5109,37749,-32640,-622,32258
1482,4201,37749,-33548,-622,32258
1483,10320,37749,-27429,-622,32258
1484,6211,37749,-31538,-622,32258
1485,5280,37749,-32469,-622,32258
1486,3696,37749,-34053,-622,32258
1487,34035,37749,-3714,-622,32258
1488,26150,37749,-11599,-622,32258
1489,13844,37749,-23905,-622,32258
1490,10160,37749,-27589,-622,32258
1491,8542,37749,-29207,-622,32258
1492,6572,37749,-31177,-622,32258
1493,5361,37749,-32388,-622,32258
1494,10066,37749,-27683,-622,32258
1495,6457,37749,-31292,-622,32258
1496,5554,37749,-32195,-622,32258
1497,10285,37749,-27464,-622,32258
1498,24918,37749,-12831,-622,32258
1499,16709,37749,-21040,-622,32258
1500,13241,37749,-24508,-622,32258
1501,10526,37749,-27223,-622,32258
1502,8430,37749,-29319,-622,32258
1503,5963,37749,-31786,-622,32258
1504,6012,37749,-31737,-622,32258
1505,5248,37749,-32501,-622,32258
1506,6879,37749,-30870,-622,32258
1507,3773,37749,-33976,-622,32258
1508,6585,37749,-31164,-622,32258
1509,6670,37749,-31079,-622,32258
1510,7245,37749,-30504,-622,32258
1511,5864,37749,-31885,-622,32258
1512,3995,37749,-33754,-622,32258
1513,25013,37749,-12736,-622,32258
1514,8210,37749,-29539,-622,32258
1515,5784,37749,-31965,-622,32258
1516,3574,37749,-34175,-622,32258
1517,7887,37749,-29862,-622,32258
1518,5948,37749,-31801,-622,32258
1519,4878,37749,-32871,-622,32258
1520,6671,37749,-31078,-622,32258
1521,4785,37749,-32964,-622,32258
1522,9639,37749,-28110,-622,32258
1523,25109,37749,-12640,-622,32258
1524,14222,37749,-23527,-622,32258
1525,11224,37749,-26525,-622,32258
1526,9546,37749,-28203,-622,32258
1527,7976,37749,-29773,-622,32258
1528,10087,37749,-27662,-622,32258
1529,6889,37749,-30860,-622,32258
1530,6173,37749,-31576,-622,32258
1531,7215,37749,-30534,-622,32258
1532,5777,37749,-31972,-622,32258
1533,4791,37749,-32958,-622,32258
1534,7634,37749,-30115,-622,32258
1535,5371,37749,-32378,-622,32258
1536,4185,37749,-33564,-622,32258
1537,6924,37749,-30825,-622,32258
1538,3789,37749,-33960,-622,32258
1539,23477,37749,-14272,-622,32258
1540,6501,37749,-31248,-622,32258
1541,6453,37749,-31296,-622,32258
1542,5176,37749,-32573,-622,32258
1543,9644,37749,-28105,-622,32258
1544,24687,37749,-13062,-622,32258
1545,5382,37749,-32367,-622,32258
1546,7968,37749,-29781,-622,32258
1547,7499,37749,-30250,-622,32258
1548,6116,37749,-31633,-622,32258
1549,5376,37749,-32373,-622,32258
1550,6707,37749,-31042,-622,32258
1551,5653,37749,-32096,-622,32258
1552,5768,37749,-31981,-622,32258
1553,4302,37749,-33447,-622,32258
1554,22568,37749,-15181,-622,32258
1555,6357,37749,-31392,-622,32258
1556,4498,37749,-33251,-622,32258
1557,10506,37749,-27243,-622,32258
1558,6427,37749,-31322,-622,32258
1559,5581,37749,-32168,-622,32258
1560,32252,37749,-5497,-622,32258
1561,11542,37749,-26207,-622,32258
1562,7878,37749,-29871,-622,32258
1563,8305,37749,-29444,-622,32258
1564,6362,37749,-31387,-622,32258
1565,5520,37749,-32229,-622,32258
1566,10577,37749,-27172,-622,32258
1567,6008,37749,-31741,-622,32258
1568,5172,37749,-32577,-622,32258
1569,4194,37749,-33555,-622,32258
1570,22518,37749,-15231,-622,32258
1571,6484,37749,-31265,-622,32258
1572,4847,37749,-32902,-622,32258
1573,6290,37749,-31459,-622,32258
1574,5091,37749,-32658,-622,32258
1575,4232,37749,-33517,-622,32258
1576,38305,37749,556,-622,32258
1577,28113,37749,-9636,-622,32258
1578,24599,37749,-13150,-622,32258
1579,22077,37749,-15672,-622,32258
1580,19400,37749,-18349,-622,32258
1581,17149,37749,-20600,-622,32258
1582,15431,37749,-22318,-622,32258
1583,12893,37749,-24856,-622,32258
1584,11851,37749,-25898,-622,32258
1585,9553,37749,-28196,-622,32258
1586,7028,37749,-30721,-622,32258
1587,5292,37749,-32457,-622,32258
1588,4836,37749,-32913,-622,32258
1589,23748,37749,-14001,-622,32258
1590,13392,37749,-24357,-622,32258
1591,10686,37749,-27063,-622,32258
1592,8158,37749,-29591,-622,32258
1593,6043,37749,-31706,-622,32258
1594,5053,37749,-32696,-622,32258
1595,4834,37749,-32915,-622,32258
1596,3284,37749,-34465,-622,32258
