count_idx,delay_ns,ts_r1_ns,ts_r1_on_r2_ns,ts_r2_ns,ts_r2_on_r1_ns,r2_recv_r1_msg_ns,r2_recv_r1_msg_on_r1_ns,bits_r1,bits_r2_local,bits_final,w14,w56,w_final_raw
146,191274,1783333719239313644,1783333719239313644,1783333719239519268,1783333719239519268,1783333719239504918,1783333719239504918,0,1,1,1.000000000000,1.000000000000,1.000000000000
147,191424,1783333719239431054,1783333719239431054,1783333719239636858,1783333719239636858,1783333719239622478,1783333719239622478,1,1,0,1.000000000000,1.000000000000,1.000000000000
148,191491,1783333719239555816,1783333719239555816,1783333719239761897,1783333719239761897,1783333719239747307,1783333719239747307,3,2,1,1.000000000000,1.000000000000,1.000000000000
149,191669,1783333719239673487,1783333719239673487,1783333719239886306,1783333719239886306,1783333719239865156,1783333719239865156,2,0,2,1.000000000000,1.000000000000,1.000000000000
150,193658,1783333719239791737,1783333719239791737,1783333719240001875,1783333719240001875,1783333719239985395,1783333719239985395,0,3,3,1.000000000000,1.000000000000,1.000000000000
151,192577,1783333719239910958,1783333719239910958,1783333719240118934,1783333719240118934,1783333719240103535,1783333719240103535,1,3,2,1.000000000000,1.000000000000,1.000000000000
152,193515,1783333719240033609,1783333719240033609,1783333719240241844,1783333719240241844,1783333719240227124,1783333719240227124,2,0,2,1.000000000000,1.000000000000,1.000000000000
153,193444,1783333719240154139,1783333719240154139,1783333719240361773,1783333719240361773,1783333719240347583,1783333719240347583,1,1,0,1.000000000000,1.000000000000,1.000000000000
154,192382,1783333719240273930,1783333719240273930,1783333719240480692,1783333719240480692,1783333719240466312,1783333719240466312,2,3,1,1.000000000000,1.000000000000,1.000000000000
155,192940,1783333719240394441,1783333719240394441,1783333719240601631,1783333719240601631,1783333719240587381,1783333719240587381,0,3,3,1.000000000000,1.000000000000,1.000000000000
156,191299,1783333719240518112,1783333719240518112,1783333719240723671,1783333719240723671,1783333719240709411,1783333719240709411,1,1,0,1.000000000000,1.000000000000,1.000000000000
157,191457,1783333719240641143,1783333719240641143,1783333719240846920,1783333719240846920,1783333719240832600,1783333719240832600,1,0,1,1.000000000000,1.000000000000,1.000000000000
158,193155,1783333719240758614,1783333719240758614,1783333719240967049,1783333719240967049,1783333719240951769,1783333719240951769,0,1,1,1.000000000000,1.000000000000,1.000000000000
159,192784,1783333719240877724,1783333719240877724,1783333719241084618,1783333719241084618,1783333719241070508,1783333719241070508,2,0,2,1.000000000000,1.000000000000,1.000000000000
160,195143,1783333719240998615,1783333719240998615,1783333719241208147,1783333719241208147,1783333719241193758,1783333719241193758,0,2,2,1.000000000000,1.000000000000,1.000000000000
161,193731,1783333719241118566,1783333719241118566,1783333719241326457,1783333719241326457,1783333719241312297,1783333719241312297,2,3,1,1.000000000000,1.000000000000,1.000000000000
162,191940,1783333719241239446,1783333719241239446,1783333719241445736,1783333719241445736,1783333719241431386,1783333719241431386,2,1,3,1.000000000000,1.000000000000,1.000000000000
