sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,used_for_offset,used_for_best_path,clock_sync_method,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
108,1780650978561553083,1780650978561562943,1780650978561563071,1780650978561579783,9860,16712,3426,13286,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
109,1780650978561589639,1780650978561599299,1780650978561599443,1780650978561614916,9660,15473,2906,12566,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
110,1780650978561624704,1780650978561636153,1780650978561636318,1780650978561651840,11449,15522,2036,13485,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
111,1780650978561661599,1780650978561671607,1780650978561671761,1780650978561687472,10008,15711,2851,12859,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
112,1780650978561697374,1780650978561707515,1780650978561707632,1780650978561727407,10141,19775,4817,14958,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
113,1780650978561737387,1780650978561747527,1780650978561747655,1780650978561763246,10140,15591,2725,12865,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
114,1780650978561773066,1780650978561782966,1780650978561783076,1780650978561798622,9900,15546,2823,12723,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
115,1780650978561808361,1780650978561818072,1780650978561818202,1780650978561833641,9711,15439,2864,12575,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
116,1780650978561843517,1780650978561853301,1780650978561853420,1780650978561868855,9784,15435,2825,12609,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
117,1780650978561878644,1780650978561888315,1780650978561888459,1780650978561903824,9671,15365,2847,12518,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
118,1780650978561913596,1780650978561923319,1780650978561923446,1780650978561938888,9723,15442,2859,12582,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
